"","full_name","player_team","season","games_played","fantasy_position","player_fpoint_season","player_fpoint_per_game","player_share_season","player_share_pergame","player_share_pergame_perc","team_fp_season","team_fp_pergame"
"4896","Sam Kerridge","Carlton",2017,11,"Forward",925,84.09,0.0261,0.0523,5.23,35386,1608.45
"4897","Sam Kerridge","Carlton",2018,10,"Mid",857,85.7,0.0266,0.0586,5.86,32174,1462.45
"4898","Sam Lloyd","Richmond",2014,8,"Forward",504,63,0.0147,0.0405,4.05,34247,1556.68
"4899","Sam Lloyd","Richmond",2015,12,"Forward",585,48.75,0.0171,0.0314,3.14,34181,1553.68
"4900","Sam Lloyd","Richmond",2016,22,"Forward",1486,67.55,0.0435,0.0435,4.35,34144,1552
"4901","Sam Lloyd","Richmond",2017,8,"Forward",536,67,0.0157,0.0431,4.31,34195,1554.32
"4902","Sam Lloyd","Richmond",2018,7,"Forward",477,68.14,0.0144,0.0451,4.51,33233,1510.59
"4903","Sam Lloyd","Western Bulldogs",2019,22,"Forward",1711,77.77,0.0479,0.0479,4.79,35690,1622.27
"4904","Sam Lloyd","Western Bulldogs",2020,8,"Forward",345,43.12,0.0174,0.0369,3.69,19868,1168.71
"4905","Sam Mayes","Brisbane Lions",2014,21,"Mid",1414,67.33,0.0438,0.0459,4.59,32278,1467.18
"4906","Sam Mayes","Brisbane Lions",2015,14,"Back",842,60.14,0.0256,0.0402,4.02,32897,1495.32
"4907","Sam Mayes","Brisbane Lions",2016,21,"Back",1407,67,0.0449,0.0471,4.71,31324,1423.82
"4908","Sam Mayes","Brisbane Lions",2017,21,"Back",1676,79.81,0.0491,0.0514,5.14,34151,1552.32
"4909","Sam Mayes","Brisbane Lions",2018,6,"Back",347,57.83,0.01,0.0367,3.67,34686,1576.64
"4910","Sam Mayes","Port Adelaide",2020,6,"Back",346,57.67,0.0167,0.0472,4.72,20773,1221.94
"4911","Sam Mayes","Port Adelaide",2021,11,"Forward",335,30.45,0.0095,0.019,1.9,35270,1603.18
"4912","Sam Mayes","Port Adelaide",2022,3,"Forward",70,23.33,0.002,0.0148,1.48,34795,1581.59
"4913","Sam Menegola","Geelong",2016,6,NA,570,95,0.0157,0.0577,5.77,36253,1647.86
"4914","Sam Menegola","Geelong",2017,19,"Forward",1940,102.11,0.0546,0.0632,6.32,35524,1614.73
"4915","Sam Menegola","Geelong",2018,22,"Forward",2170,98.64,0.0617,0.0617,6.17,35160,1598.18
"4916","Sam Menegola","Geelong",2019,9,"Forward",698,77.56,0.0201,0.049,4.9,34798,1581.73
"4917","Sam Menegola","Geelong",2020,16,"Mid",1350,84.38,0.0626,0.0665,6.65,21562,1268.35
"4918","Sam Menegola","Geelong",2021,20,"Mid",1732,86.6,0.0485,0.0533,5.33,35744,1624.73
"4919","Sam Menegola","Geelong",2022,7,"Forward",473,67.57,0.0136,0.0426,4.26,34900,1586.36
"4920","Sam Michael","Essendon",2016,2,"Back",103,51.5,0.0029,0.0321,3.21,35271,1603.23
"4921","Sam Mitchell","Hawthorn",2014,13,"Mid",1207,92.85,0.033,0.0559,5.59,36544,1661.09
"4922","Sam Mitchell","Hawthorn",2015,20,"Mid",2073,103.65,0.0553,0.0609,6.09,37469,1703.14
"4923","Sam Mitchell","Hawthorn",2016,20,"Mid",1992,99.6,0.0561,0.0618,6.18,35477,1612.59
"4924","Sam Mitchell","West Coast",2017,20,"Mid",1799,89.95,0.051,0.0561,5.61,35276,1603.45
"4925","Sam Murray","Collingwood",2018,13,"Back",967,74.38,0.0263,0.0445,4.45,36769,1671.32
"4926","Sam Naismith","Sydney",2014,1,"Ruck",40,40,0.0011,0.0247,2.47,35597,1618.05
"4927","Sam Naismith","Sydney",2016,8,"Ruck",505,63.12,0.0138,0.038,3.8,36529,1660.41
"4928","Sam Naismith","Sydney",2017,13,"Ruck",765,58.85,0.0217,0.0368,3.68,35201,1600.05
"4929","Sam Naismith","Sydney",2020,1,"Forward",76,76,0.0039,0.0664,6.64,19445,1143.82
"4930","Sam Petrevski-Seton","Carlton",2017,20,"Forward",1358,67.9,0.0384,0.0422,4.22,35386,1608.45
"4931","Sam Petrevski-Seton","Carlton",2018,22,"Forward",1541,70.05,0.0479,0.0479,4.79,32174,1462.45
"4932","Sam Petrevski-Seton","Carlton",2019,22,"Back",1710,77.73,0.0513,0.0513,5.13,33344,1515.64
"4933","Sam Petrevski-Seton","Carlton",2020,15,"Back",807,53.8,0.0413,0.0468,4.68,19538,1149.29
"4934","Sam Petrevski-Seton","Carlton",2021,14,"Back",797,56.93,0.0243,0.0382,3.82,32754,1488.82
"4935","Sam Petrevski-Seton","West Coast",2022,14,"Mid",692,49.43,0.0216,0.0339,3.39,32091,1458.68
"4936","Sam Philp","Carlton",2020,2,NA,56,28,0.0029,0.0244,2.44,19538,1149.29
"4937","Sam Powell-Pepper","Port Adelaide",2017,21,"Forward",1468,69.9,0.0409,0.0429,4.29,35866,1630.27
"4938","Sam Powell-Pepper","Port Adelaide",2018,16,"Mid",1200,75,0.0341,0.0469,4.69,35160,1598.18
"4939","Sam Powell-Pepper","Port Adelaide",2019,19,"Mid",1430,75.26,0.0401,0.0464,4.64,35703,1622.86
"4940","Sam Powell-Pepper","Port Adelaide",2020,16,"Mid",918,57.38,0.0442,0.047,4.7,20773,1221.94
"4941","Sam Powell-Pepper","Port Adelaide",2021,14,"Forward",892,63.71,0.0253,0.0397,3.97,35270,1603.18
"4942","Sam Powell-Pepper","Port Adelaide",2022,22,"Forward",1689,76.77,0.0485,0.0485,4.85,34795,1581.59
"4943","Sam Reid","Sydney",2014,17,"Forward",938,55.18,0.0264,0.0341,3.41,35597,1618.05
"4944","Sam Reid","Sydney",2015,21,"Forward",1457,69.38,0.04,0.0419,4.19,36459,1657.23
"4945","Sam Reid","Sydney",2017,20,"Forward",1393,69.65,0.0396,0.0435,4.35,35201,1600.05
"4946","Sam Reid","Sydney",2018,1,"Forward",80,80,0.0023,0.0515,5.15,34154,1552.45
"4947","Sam Reid","Sydney",2019,22,"Forward",1525,69.32,0.0445,0.0445,4.45,34277,1558.05
"4948","Sam Reid","Sydney",2020,10,"Forward",444,44.4,0.0228,0.0388,3.88,19445,1143.82
"4949","Sam Reid","Sydney",2021,10,"Forward",642,64.2,0.0185,0.0406,4.06,34749,1579.5
"4950","Sam Reid","Sydney",2022,15,"Forward",1105,73.67,0.0323,0.0473,4.73,34236,1556.18
"4951","Sam Rowe","Carlton",2014,21,"Back",1084,51.62,0.0325,0.0341,3.41,33333,1515.14
"4952","Sam Rowe","Carlton",2015,20,"Back",986,49.3,0.0314,0.0345,3.45,31425,1428.41
"4953","Sam Rowe","Carlton",2016,22,"Back",846,38.45,0.0248,0.0248,2.48,34113,1550.59
"4954","Sam Rowe","Carlton",2017,9,"Back",330,36.67,0.0093,0.0228,2.28,35386,1608.45
"4955","Sam Rowe","Carlton",2018,17,"Back",672,39.53,0.0209,0.027,2.7,32174,1462.45
"4956","Sam Rowe","St Kilda",2019,1,"Back",39,39,0.0012,0.0255,2.55,33611,1527.77
"4957","Sam Shaw","Adelaide",2014,6,"Back",273,45.5,0.008,0.0293,2.93,34197,1554.41
"4958","Sam Shaw","Adelaide",2015,2,"Back",77,38.5,0.0023,0.0258,2.58,32796,1490.73
"4959","Sam Simpson","Geelong",2017,5,NA,197,39.4,0.0055,0.0244,2.44,35524,1614.73
"4960","Sam Simpson","Geelong",2018,1,NA,31,31,9e-04,0.0194,1.94,35160,1598.18
"4961","Sam Simpson","Geelong",2020,6,"Forward",344,57.33,0.016,0.0452,4.52,21562,1268.35
"4962","Sam Simpson","Geelong",2021,3,"Forward",159,53,0.0044,0.0326,3.26,35744,1624.73
"4963","Sam Skinner","Brisbane Lions",2017,1,"Back",48,48,0.0014,0.0309,3.09,34151,1552.32
"4964","Sam Skinner","Brisbane Lions",2020,2,"Back",99,49.5,0.0049,0.0419,4.19,20068,1180.47
"4965","Sam Skinner","Port Adelaide",2022,2,"Back",66,33,0.0019,0.0209,2.09,34795,1581.59
"4966","Sam Sturt","Fremantle",2020,2,"Forward",56,28,0.0028,0.0239,2.39,19922,1171.88
"4967","Sam Sturt","Fremantle",2021,1,"Forward",26,26,8e-04,0.0179,1.79,31927,1451.23
"4968","Sam Switkowski","Fremantle",2018,2,"Back",127,63.5,0.0038,0.042,4.2,33225,1510.23
"4969","Sam Switkowski","Fremantle",2019,18,"Forward",1014,56.33,0.0302,0.0369,3.69,33617,1528.05
"4970","Sam Switkowski","Fremantle",2021,12,"Forward",665,55.42,0.0208,0.0382,3.82,31927,1451.23
"4971","Sam Switkowski","Fremantle",2022,12,"Forward",755,62.92,0.0218,0.0399,3.99,34709,1577.68
"4972","Sam Taylor","Greater Western Sydney",2018,8,"Back",307,38.38,0.0088,0.0243,2.43,34798,1581.73
"4973","Sam Taylor","Greater Western Sydney",2019,18,"Back",772,42.89,0.0212,0.0259,2.59,36428,1655.82
"4974","Sam Taylor","Greater Western Sydney",2020,3,"Back",129,43,0.0064,0.0364,3.64,20055,1179.71
"4975","Sam Taylor","Greater Western Sydney",2021,17,"Back",1116,65.65,0.0331,0.0428,4.28,33739,1533.59
"4976","Sam Taylor","Greater Western Sydney",2022,22,"Back",1487,67.59,0.0435,0.0435,4.35,34173,1553.32
"4977","Sam Walsh","Carlton",2019,22,"Mid",2029,92.23,0.0609,0.0609,6.09,33344,1515.64
"4978","Sam Walsh","Carlton",2020,16,"Mid",1250,78.12,0.064,0.068,6.8,19538,1149.29
"4979","Sam Walsh","Carlton",2021,22,"Mid",2397,108.95,0.0732,0.0732,7.32,32754,1488.82
"4980","Sam Walsh","Carlton",2022,20,"Forward",2067,103.35,0.0595,0.0654,6.54,34762,1580.09
"4981","Sam Weideman","Melbourne",2016,3,"Forward",101,33.67,0.0028,0.0209,2.09,35477,1612.59
"4982","Sam Weideman","Melbourne",2017,7,"Forward",245,35,0.0068,0.0212,2.12,36289,1649.5
"4983","Sam Weideman","Melbourne",2018,7,"Forward",369,52.71,0.0102,0.032,3.2,36274,1648.82
"4984","Sam Weideman","Melbourne",2019,11,"Forward",565,51.36,0.0169,0.0338,3.38,33448,1520.36
"4985","Sam Weideman","Melbourne",2020,13,"Forward",511,39.31,0.0262,0.0342,3.42,19520,1148.24
"4986","Sam Weideman","Melbourne",2021,5,"Forward",206,41.2,0.006,0.0263,2.63,34443,1565.59
"4987","Sam Weideman","Melbourne",2022,10,"Forward",451,45.1,0.0135,0.0296,2.96,33486,1522.09
"4988","Sam Wicks","Sydney",2020,7,"Forward",320,45.71,0.0165,0.04,4,19445,1143.82
"4989","Sam Wicks","Sydney",2021,21,"Forward",1195,56.9,0.0344,0.036,3.6,34749,1579.5
"4990","Sam Wicks","Sydney",2022,10,"Forward",367,36.7,0.0107,0.0236,2.36,34236,1556.18
"4991","Sam Wright","North Melbourne",2014,12,"Back",792,66,0.0228,0.0419,4.19,34662,1575.55
"4992","Sam Wright","North Melbourne",2015,21,"Back",1497,71.29,0.0442,0.0463,4.63,33890,1540.45
"4993","Sam Wright","North Melbourne",2016,8,"Back",492,61.5,0.0144,0.0396,3.96,34124,1551.09
"4994","Sam Wright","North Melbourne",2018,16,"Back",1055,65.94,0.0313,0.0431,4.31,33666,1530.27
"4995","Sam Wright","North Melbourne",2019,4,"Back",221,55.25,0.0066,0.0365,3.65,33262,1511.91
"4996","Samson Ryan","Richmond",2021,1,NA,-2,-2,-1e-04,-0.0014,-0.14,32417,1473.5
"4997","Scott Jones","Fremantle",2018,5,"Forward",259,51.8,0.0078,0.0343,3.43,33225,1510.23
"4998","Scott Jones","Fremantle",2019,1,"Ruck",78,78,0.0023,0.051,5.1,33617,1528.05
"4999","Scott Lycett","Port Adelaide",2019,18,"Ruck",1501,83.39,0.042,0.0514,5.14,35703,1622.86
"5000","Scott Lycett","Port Adelaide",2020,12,"Ruck",803,66.92,0.0387,0.0548,5.48,20773,1221.94
"5001","Scott Lycett","Port Adelaide",2021,18,"Ruck",1540,85.56,0.0437,0.0534,5.34,35270,1603.18
"5002","Scott Lycett","Port Adelaide",2022,4,"Ruck",289,72.25,0.0083,0.0457,4.57,34795,1581.59
"5003","Scott Lycett","West Coast",2014,12,"Forward",868,72.33,0.025,0.0459,4.59,34684,1576.55
"5004","Scott Lycett","West Coast",2015,6,"Forward",409,68.17,0.0116,0.0425,4.25,35270,1603.18
"5005","Scott Lycett","West Coast",2016,20,"Ruck",1603,80.15,0.047,0.0517,5.17,34108,1550.36
"5006","Scott Lycett","West Coast",2017,1,NA,58,58,0.0016,0.0362,3.62,35276,1603.45
"5007","Scott Lycett","West Coast",2018,22,"Forward",1694,77,0.0484,0.0484,4.84,34986,1590.27
"5008","Scott McMahon","North Melbourne",2014,5,"Back",209,41.8,0.006,0.0265,2.65,34662,1575.55
"5009","Scott McMahon","North Melbourne",2015,2,"Back",75,37.5,0.0022,0.0243,2.43,33890,1540.45
"5010","Scott Pendlebury","Collingwood",2014,21,"Mid",2277,108.43,0.0681,0.0713,7.13,33450,1520.45
"5011","Scott Pendlebury","Collingwood",2015,22,"Mid",2443,111.05,0.0702,0.0702,7.02,34780,1580.91
"5012","Scott Pendlebury","Collingwood",2016,22,"Mid",2339,106.32,0.0652,0.0652,6.52,35857,1629.86
"5013","Scott Pendlebury","Collingwood",2017,16,"Mid",1742,108.88,0.046,0.0632,6.32,37905,1722.95
"5014","Scott Pendlebury","Collingwood",2018,21,"Mid",2135,101.67,0.0581,0.0608,6.08,36769,1671.32
"5015","Scott Pendlebury","Collingwood",2019,22,"Mid",2279,103.59,0.0611,0.0611,6.11,37323,1696.5
"5016","Scott Pendlebury","Collingwood",2020,12,"Mid",1007,83.92,0.0482,0.0683,6.83,20886,1228.59
"5017","Scott Pendlebury","Collingwood",2021,18,"Mid",1519,84.39,0.0434,0.0531,5.31,34962,1589.18
"5018","Scott Pendlebury","Collingwood",2022,21,"Mid",1782,84.86,0.0545,0.0571,5.71,32718,1487.18
"5019","Scott Selwood","Geelong",2016,3,"Forward",239,79.67,0.0066,0.0483,4.83,36253,1647.86
"5020","Scott Selwood","Geelong",2017,11,"Mid",1099,99.91,0.0309,0.0619,6.19,35524,1614.73
"5021","Scott Selwood","Geelong",2018,12,"Mid",858,71.5,0.0244,0.0447,4.47,35160,1598.18
"5022","Scott Selwood","Geelong",2019,2,"Mid",167,83.5,0.0048,0.0528,5.28,34798,1581.73
"5023","Scott Selwood","West Coast",2014,12,"Mid",972,81,0.028,0.0514,5.14,34684,1576.55
"5024","Scott Selwood","West Coast",2015,12,"Mid",706,58.83,0.02,0.0367,3.67,35270,1603.18
"5025","Scott Thompson","Adelaide",2014,19,"Mid",1826,96.11,0.0534,0.0618,6.18,34197,1554.41
"5026","Scott Thompson","Adelaide",2015,19,"Mid",1848,97.26,0.0563,0.0652,6.52,32796,1490.73
"5027","Scott Thompson","Adelaide",2016,20,"Mid",1914,95.7,0.0516,0.0568,5.68,37072,1685.09
"5028","Scott Thompson","Adelaide",2017,1,NA,33,33,9e-04,0.0196,1.96,36980,1680.91
"5029","Scott Thompson","North Melbourne",2014,21,"Back",1381,65.76,0.0398,0.0417,4.17,34662,1575.55
"5030","Scott Thompson","North Melbourne",2015,21,"Back",1259,59.95,0.0371,0.0389,3.89,33890,1540.45
"5031","Scott Thompson","North Melbourne",2016,19,"Back",1078,56.74,0.0316,0.0366,3.66,34124,1551.09
"5032","Scott Thompson","North Melbourne",2017,21,"Back",1289,61.38,0.0377,0.0395,3.95,34168,1553.09
"5033","Scott Thompson","North Melbourne",2018,22,"Back",1411,64.14,0.0419,0.0419,4.19,33666,1530.27
"5034","Scott Thompson","North Melbourne",2019,19,"Back",1121,59,0.0337,0.039,3.9,33262,1511.91
"5035","Sean Darcy","Fremantle",2017,8,"Ruck",669,83.62,0.0199,0.0548,5.48,33570,1525.91
"5036","Sean Darcy","Fremantle",2018,7,"Ruck",514,73.43,0.0155,0.0486,4.86,33225,1510.23
"5037","Sean Darcy","Fremantle",2019,11,"Ruck",757,68.82,0.0225,0.045,4.5,33617,1528.05
"5038","Sean Darcy","Fremantle",2020,14,"Ruck",741,52.93,0.0372,0.0452,4.52,19922,1171.88
"5039","Sean Darcy","Fremantle",2021,21,"Ruck",1970,93.81,0.0617,0.0646,6.46,31927,1451.23
"5040","Sean Darcy","Fremantle",2022,19,"Ruck",1631,85.84,0.047,0.0544,5.44,34709,1577.68
"5041","Sean Dempster","St Kilda",2014,22,"Back",1500,68.18,0.0459,0.0459,4.59,32655,1484.32
"5042","Sean Dempster","St Kilda",2015,21,"Back",1519,72.33,0.0441,0.0462,4.62,34449,1565.86
"5043","Sean Dempster","St Kilda",2016,19,"Back",1068,56.21,0.0306,0.0354,3.54,34925,1587.5
"5044","Sean Lemmens","Gold Coast",2014,18,"Back",878,48.78,0.0275,0.0336,3.36,31961,1452.77
"5045","Sean Lemmens","Gold Coast",2015,18,"Back",827,45.94,0.0268,0.0327,3.27,30907,1404.86
"5046","Sean Lemmens","Gold Coast",2016,13,"Back",653,50.23,0.0195,0.033,3.3,33440,1520
"5047","Sean Lemmens","Gold Coast",2017,20,"Back",1055,52.75,0.0299,0.0329,3.29,35324,1605.64
"5048","Sean Lemmens","Gold Coast",2018,10,"Forward",465,46.5,0.0146,0.0321,3.21,31845,1447.5
"5049","Sean Lemmens","Gold Coast",2019,8,"Forward",423,52.88,0.0129,0.0354,3.54,32877,1494.41
"5050","Sean Lemmens","Gold Coast",2020,5,"Forward",157,31.4,0.0082,0.0278,2.78,19228,1131.06
"5051","Sean Lemmens","Gold Coast",2021,21,"Back",1055,50.24,0.0309,0.0323,3.23,34178,1553.55
"5052","Sean Lemmens","Gold Coast",2022,20,"Back",1060,53,0.0335,0.0369,3.69,31621,1437.32
"5053","Seb Tape","Gold Coast",2014,3,"Back",87,29,0.0027,0.02,2,31961,1452.77
"5054","Seb Tape","Gold Coast",2015,4,"Back",188,47,0.0061,0.0335,3.35,30907,1404.86
"5055","Seb Tape","Gold Coast",2016,3,"Back",170,56.67,0.0051,0.0373,3.73,33440,1520
"5056","Sebastian Ross","St Kilda",2014,13,NA,797,61.31,0.0244,0.0413,4.13,32655,1484.32
"5057","Sebastian Ross","St Kilda",2015,10,"Forward",708,70.8,0.0206,0.0452,4.52,34449,1565.86
"5058","Sebastian Ross","St Kilda",2016,22,"Mid",2165,98.41,0.062,0.062,6.2,34925,1587.5
"5059","Sebastian Ross","St Kilda",2017,22,"Mid",2244,102,0.0617,0.0617,6.17,36366,1653
"5060","Sebastian Ross","St Kilda",2018,21,"Mid",2254,107.33,0.0656,0.0687,6.87,34375,1562.5
"5061","Sebastian Ross","St Kilda",2019,22,"Mid",2075,94.32,0.0617,0.0617,6.17,33611,1527.77
"5062","Sebastian Ross","St Kilda",2020,13,"Mid",766,58.92,0.0382,0.05,5,20045,1179.12
"5063","Sebastian Ross","St Kilda",2021,20,"Mid",1596,79.8,0.0462,0.0508,5.08,34539,1569.95
"5064","Sebastian Ross","St Kilda",2022,21,"Mid",1894,90.19,0.0542,0.0568,5.68,34936,1588
"5065","Shai Bolton","Richmond",2017,6,"Forward",233,38.83,0.0068,0.025,2.5,34195,1554.32
"5066","Shai Bolton","Richmond",2018,3,"Forward",92,30.67,0.0028,0.0203,2.03,33233,1510.59
"5067","Shai Bolton","Richmond",2019,16,"Forward",1019,63.69,0.03,0.0412,4.12,33980,1544.55
"5068","Shai Bolton","Richmond",2020,14,"Mid",900,64.29,0.0461,0.056,5.6,19531,1148.88
"5069","Shai Bolton","Richmond",2021,20,"Forward",1553,77.65,0.0479,0.0527,5.27,32417,1473.5
"5070","Shai Bolton","Richmond",2022,22,"Forward",1634,74.27,0.0503,0.0503,5.03,32486,1476.64
"5071","Shane Biggs","Sydney",2014,3,"Forward",208,69.33,0.0058,0.0429,4.29,35597,1618.05
"5072","Shane Biggs","Western Bulldogs",2015,9,"Mid",658,73.11,0.0191,0.0466,4.66,34509,1568.59
"5073","Shane Biggs","Western Bulldogs",2016,22,"Back",1732,78.73,0.047,0.047,4.7,36856,1675.27
"5074","Shane Biggs","Western Bulldogs",2017,16,"Back",1231,76.94,0.0348,0.0478,4.78,35384,1608.36
"5075","Shane Biggs","Western Bulldogs",2018,5,"Mid",287,57.4,0.0083,0.0367,3.67,34417,1564.41
"5076","Shane Edwards","Richmond",2014,22,"Forward",1542,70.09,0.045,0.045,4.5,34247,1556.68
"5077","Shane Edwards","Richmond",2015,15,"Forward",1132,75.47,0.0331,0.0486,4.86,34181,1553.68
"5078","Shane Edwards","Richmond",2016,19,"Forward",1303,68.58,0.0382,0.0442,4.42,34144,1552
"5079","Shane Edwards","Richmond",2017,17,"Forward",1055,62.06,0.0309,0.0399,3.99,34195,1554.32
"5080","Shane Edwards","Richmond",2018,22,"Forward",1461,66.41,0.044,0.044,4.4,33233,1510.59
"5081","Shane Edwards","Richmond",2019,21,"Back",1553,73.95,0.0457,0.0479,4.79,33980,1544.55
"5082","Shane Edwards","Richmond",2020,5,"Forward",295,59,0.0151,0.0514,5.14,19531,1148.88
"5083","Shane Edwards","Richmond",2021,16,"Mid",1040,65,0.0321,0.0441,4.41,32417,1473.5
"5084","Shane Edwards","Richmond",2022,21,"Forward",1075,51.19,0.0331,0.0347,3.47,32486,1476.64
"5085","Shane Kersten","Fremantle",2017,20,"Forward",1043,52.15,0.0311,0.0342,3.42,33570,1525.91
"5086","Shane Kersten","Fremantle",2018,9,"Forward",553,61.44,0.0166,0.0407,4.07,33225,1510.23
"5087","Shane Kersten","Geelong",2014,9,"Forward",369,41,0.0104,0.0255,2.55,35341,1606.41
"5088","Shane Kersten","Geelong",2015,11,"Forward",486,44.18,0.0147,0.0295,2.95,32982,1499.18
"5089","Shane Kersten","Geelong",2016,17,"Forward",1056,62.12,0.0291,0.0377,3.77,36253,1647.86
"5090","Shane McAdam","Adelaide",2020,13,"Forward",684,52.62,0.0367,0.048,4.8,18654,1097.29
"5091","Shane McAdam","Adelaide",2021,15,"Forward",749,49.93,0.0235,0.0345,3.45,31813,1446.05
"5092","Shane McAdam","Adelaide",2022,15,"Forward",904,60.27,0.0279,0.041,4.1,32356,1470.73
"5093","Shane Mumford","Greater Western Sydney",2014,17,"Ruck",1573,92.53,0.0467,0.0604,6.04,33707,1532.14
"5094","Shane Mumford","Greater Western Sydney",2015,11,"Ruck",1038,94.36,0.0303,0.0605,6.05,34301,1559.14
"5095","Shane Mumford","Greater Western Sydney",2016,21,"Ruck",1782,84.86,0.0486,0.051,5.1,36633,1665.14
"5096","Shane Mumford","Greater Western Sydney",2017,20,"Ruck",1688,84.4,0.0473,0.0521,5.21,35659,1620.86
"5097","Shane Mumford","Greater Western Sydney",2019,16,"Ruck",1051,65.69,0.0289,0.0397,3.97,36428,1655.82
"5098","Shane Mumford","Greater Western Sydney",2020,10,"Ruck",489,48.9,0.0244,0.0415,4.15,20055,1179.71
"5099","Shane Mumford","Greater Western Sydney",2021,12,"Ruck",803,66.92,0.0238,0.0436,4.36,33739,1533.59
"5100","Shane Savage","St Kilda",2014,14,"Back",936,66.86,0.0287,0.045,4.5,32655,1484.32
"5101","Shane Savage","St Kilda",2015,20,"Back",1387,69.35,0.0403,0.0443,4.43,34449,1565.86
"5102","Shane Savage","St Kilda",2016,21,"Back",1582,75.33,0.0453,0.0475,4.75,34925,1587.5
"5103","Shane Savage","St Kilda",2017,12,"Mid",977,81.42,0.0269,0.0493,4.93,36366,1653
"5104","Shane Savage","St Kilda",2018,18,"Back",1470,81.67,0.0428,0.0523,5.23,34375,1562.5
"5105","Shane Savage","St Kilda",2019,22,"Back",1723,78.32,0.0513,0.0513,5.13,33611,1527.77
"5106","Shane Savage","St Kilda",2020,1,NA,67,67,0.0033,0.0568,5.68,20045,1179.12
"5107","Shane Yarran","Fremantle",2016,6,"Forward",360,60,0.0105,0.0385,3.85,34256,1557.09
"5108","Shannon Byrnes","Melbourne",2014,6,"Forward",287,47.83,0.0088,0.0322,3.22,32708,1486.73
"5109","Shannon Hurn","West Coast",2014,18,"Back",1432,79.56,0.0413,0.0505,5.05,34684,1576.55
"5110","Shannon Hurn","West Coast",2015,22,"Back",1404,63.82,0.0398,0.0398,3.98,35270,1603.18
"5111","Shannon Hurn","West Coast",2016,22,"Back",1531,69.59,0.0449,0.0449,4.49,34108,1550.36
"5112","Shannon Hurn","West Coast",2017,21,"Back",1612,76.76,0.0457,0.0479,4.79,35276,1603.45
"5113","Shannon Hurn","West Coast",2018,22,"Back",1955,88.86,0.0559,0.0559,5.59,34986,1590.27
"5114","Shannon Hurn","West Coast",2019,19,"Back",1736,91.37,0.0511,0.0592,5.92,33962,1543.73
"5115","Shannon Hurn","West Coast",2020,15,"Back",940,62.67,0.0476,0.054,5.4,19732,1160.71
"5116","Shannon Hurn","West Coast",2021,15,"Back",1317,87.8,0.039,0.0572,5.72,33741,1533.68
"5117","Shannon Hurn","West Coast",2022,19,"Back",1776,93.47,0.0553,0.0641,6.41,32091,1458.68
"5118","Shannon Neale","Geelong",2022,2,"Forward",64,32,0.0018,0.0202,2.02,34900,1586.36
"5119","Sharrod Wellingham","West Coast",2014,13,"Forward",874,67.23,0.0252,0.0426,4.26,34684,1576.55
"5120","Sharrod Wellingham","West Coast",2015,21,"Back",1475,70.24,0.0418,0.0438,4.38,35270,1603.18
"5121","Sharrod Wellingham","West Coast",2016,18,"Back",1095,60.83,0.0321,0.0392,3.92,34108,1550.36
"5122","Sharrod Wellingham","West Coast",2017,12,"Back",772,64.33,0.0219,0.0401,4.01,35276,1603.45
"5123","Shaun Atley","North Melbourne",2014,22,"Back",1470,66.82,0.0424,0.0424,4.24,34662,1575.55
"5124","Shaun Atley","North Melbourne",2015,20,"Back",1249,62.45,0.0369,0.0405,4.05,33890,1540.45
"5125","Shaun Atley","North Melbourne",2016,22,"Back",1300,59.09,0.0381,0.0381,3.81,34124,1551.09
"5126","Shaun Atley","North Melbourne",2017,22,"Back",1458,66.27,0.0427,0.0427,4.27,34168,1553.09
"5127","Shaun Atley","North Melbourne",2018,22,"Forward",1352,61.45,0.0402,0.0402,4.02,33666,1530.27
"5128","Shaun Atley","North Melbourne",2019,21,"Back",1402,66.76,0.0422,0.0442,4.42,33262,1511.91
"5129","Shaun Atley","North Melbourne",2020,16,"Back",879,54.94,0.0453,0.0482,4.82,19386,1140.35
"5130","Shaun Atley","North Melbourne",2021,20,"Back",1303,65.15,0.0394,0.0434,4.34,33055,1502.5
"5131","Shaun Burgoyne","Hawthorn",2014,22,"Mid",1909,86.77,0.0522,0.0522,5.22,36544,1661.09
